OrderID,Date,Time,NumberOfGuests,MadeBy,HandeledBy
13532, 2016-02-20,16:55,6,1000011198,5073125
13533, 2015-09-17,23:02,1,1000012722,5083250
13534, 2014-07-11,09:12,1,1000010540,5090000
13535, 2015-08-25,01:06,3,1000007882,5072000
13536, 2016-09-11,22:13,1,1000013180,5109125
13537, 2017-07-31,19:18,1,1000006963,5076500
13538, 2013-11-13,18:08,4,1000002345,5094500
13539, 2017-08-27,03:40,3,1000004656,5042750
13540, 2017-11-15,09:40,1,1000013555,5001125
13541, 2015-03-14,07:43,5,1000001646,5051750
13542, 2014-01-01,12:06,6,1000008695,5063000
13543, 2013-06-11,14:32,5,1000007991,5013500
13544, 2016-03-10,11:49,5,1000001256,5041625
13545, 2016-03-26,06:39,1,1000006214,5099000
13546, 2017-01-12,11:07,6,1000008170,5031500
13547, 2017-08-21,13:38,6,1000006234,5087750
13548, 2017-12-24,13:57,6,1000010518,5034875
13549, 2014-11-28,12:38,3,1000008607,5109125
13550, 2018-03-26,20:00,3,1000005332,5065250
13551, 2016-10-10,13:06,1,1000001425,5090000
13552, 2016-10-09,18:45,4,1000008555,5018000
13553, 2013-11-04,19:04,4,1000009830,5069750
13554, 2013-09-30,10:42,2,1000011258,5078750
13555, 2015-06-27,05:33,6,1000012572,5040500
13556, 2016-08-14,22:06,3,1000013773,5012375
13557, 2014-05-07,10:37,3,1000009928,5072000
13558, 2017-05-23,10:51,5,1000000315,5051750
13559, 2017-11-01,01:49,6,1000013548,5100125
13560, 2014-12-30,16:03,6,1000008951,5030375
13561, 2017-11-01,18:56,2,1000000113,5072000
13562, 2016-04-23,13:14,2,1000009700,5025875
13563, 2016-01-12,23:20,1,1000007840,5031500
13564, 2017-01-28,11:14,4,1000007971,5042750
13565, 2015-12-09,02:26,5,1000012028,5018000
13566, 2016-11-20,20:59,3,1000006743,5042750
13567, 2018-04-11,08:55,3,1000001471,5032625
13568, 2014-12-23,01:13,1,1000002701,5018000
13569, 2013-08-30,18:31,2,1000003026,5000000
13570, 2016-09-03,02:51,2,1000005230,5028125
13571, 2016-02-25,13:04,6,1000014555,5109125
13572, 2016-02-07,08:03,4,1000010824,5059625
13573, 2017-06-26,04:29,2,1000011350,5013500
13574, 2015-02-02,04:17,3,1000008791,5046125
13575, 2017-11-16,06:50,3,1000010543,5014625
13576, 2014-06-13,22:26,3,1000010775,5027000
13577, 2015-04-23,21:47,1,1000012349,5037125
13578, 2013-06-28,01:15,3,1000006212,5030375
13579, 2013-04-18,23:53,5,1000010372,5100125
13580, 2017-06-28,03:23,1,1000014586,5074250
13581, 2017-06-09,14:28,3,1000006777,5084375
13582, 2017-05-12,21:19,4,1000013844,5060750
13583, 2017-03-04,04:44,2,1000000055,5085500
13584, 2014-03-01,20:40,3,1000004435,5004500
13585, 2013-07-05,12:06,3,1000005680,5012375
13586, 2014-04-03,09:35,5,1000005429,5095625
13587, 2017-03-12,15:24,4,1000013189,5046125
13588, 2014-06-12,16:43,1,1000000711,5096750
13589, 2014-06-14,03:22,1,1000014918,5011250
13590, 2018-04-01,14:34,4,1000013085,5020250
13591, 2014-05-19,20:31,4,1000001866,5032625
13592, 2014-12-08,02:00,3,1000003735,5074250
13593, 2014-04-30,16:07,5,1000006286,5041625
13594, 2015-11-17,07:32,3,1000009460,5074250
13595, 2015-01-06,21:31,1,1000008822,5106875
13596, 2013-10-04,23:16,6,1000000683,5074250
13597, 2016-05-10,06:55,6,1000002985,5031500
13598, 2015-06-15,12:29,5,1000007260,5068625
13599, 2014-02-04,03:06,6,1000009210,5007875
13600, 2018-03-29,07:32,2,1000003550,5067500
13601, 2017-08-30,07:52,3,1000006828,5060750
13602, 2015-08-01,09:39,1,1000010901,5052875
13603, 2014-06-12,03:05,2,1000000929,5048375
13604, 2014-09-07,01:17,1,1000007560,5040500
13605, 2017-03-04,06:21,3,1000007417,5055125
13606, 2016-07-28,15:11,2,1000008626,5002250
13607, 2014-11-26,00:08,6,1000002045,5001125
13608, 2015-02-05,17:17,6,1000006515,5006750
13609, 2014-06-06,06:02,2,1000013320,5094500
13610, 2017-05-25,20:27,3,1000011210,5085500
13611, 2015-10-16,20:21,4,1000005563,5027000
13612, 2015-12-25,11:48,2,1000004195,5046125
13613, 2013-08-01,16:45,1,1000004159,5073125
13614, 2016-08-29,03:17,3,1000011420,5069750
13615, 2013-11-26,17:47,2,1000003866,5041625
13616, 2013-07-18,20:36,1,1000000723,5103500
13617, 2015-01-05,17:53,1,1000012049,5066375
13618, 2014-07-25,12:35,5,1000013951,5097875
13619, 2013-06-12,20:14,1,1000009973,5092250
13620, 2016-01-18,10:26,2,1000010988,5004500
13621, 2014-07-16,01:12,2,1000012181,5047250
13622, 2013-09-05,21:12,3,1000003675,5018000
13623, 2016-02-23,13:49,5,1000001265,5002250
13624, 2018-02-07,18:53,1,1000009862,5096750
13625, 2013-12-16,01:49,3,1000007601,5045000
13626, 2015-06-17,02:54,1,1000002385,5050625
13627, 2017-06-03,12:50,4,1000002133,5006750
13628, 2016-07-20,02:20,4,1000007363,5034875
13629, 2016-04-29,12:45,5,1000000318,5099000
13630, 2014-11-04,12:35,1,1000008167,5101250
13631, 2013-09-16,22:23,6,1000010640,5022500
13632, 2016-05-27,06:42,3,1000004475,5076500
13633, 2015-03-15,19:23,4,1000011426,5105750
13634, 2015-08-09,04:24,6,1000013481,5052875
13635, 2015-01-05,01:05,4,1000006228,5074250
13636, 2015-06-24,18:46,2,1000003553,5068625
13637, 2015-04-27,04:25,1,1000001455,5082125
13638, 2013-08-04,00:18,4,1000011243,5109125
13639, 2015-04-07,01:57,5,1000011656,5090000
13640, 2017-06-16,16:33,6,1000013442,5067500
13641, 2015-08-17,06:12,6,1000010834,5088875
13642, 2016-05-27,17:48,1,1000001976,5049500
13643, 2016-08-11,01:17,4,1000011456,5041625
13644, 2015-01-22,03:31,1,1000002004,5025875
13645, 2017-06-23,06:02,2,1000006739,5057375
13646, 2014-02-12,12:57,3,1000012989,5012375
13647, 2016-05-25,00:51,1,1000008611,5109125
13648, 2017-11-21,23:48,2,1000013825,5066375
13649, 2014-01-21,09:01,3,1000010396,5002250
13650, 2015-09-07,17:50,2,1000010040,5015750
13651, 2015-01-03,07:23,3,1000006083,5012375
13652, 2015-07-30,10:38,1,1000003600,5023625
13653, 2016-05-25,04:20,5,1000003702,5067500
13654, 2014-05-17,17:19,6,1000011384,5040500
13655, 2017-05-22,22:25,4,1000010459,5085500
13656, 2015-02-12,18:21,1,1000013549,5110250
13657, 2017-03-05,20:55,4,1000013262,5058500
13658, 2015-04-17,17:30,5,1000004645,5084375
13659, 2015-01-19,14:31,3,1000000427,5085500
13660, 2016-06-07,12:55,5,1000014257,5103500
13661, 2015-10-09,17:44,5,1000013506,5010125
13662, 2016-02-05,11:33,2,1000003131,5025875
13663, 2015-10-16,00:22,6,1000014977,5014625
13664, 2017-12-19,09:43,3,1000005719,5064125
13665, 2013-08-16,21:07,2,1000002868,5056250
13666, 2016-12-06,11:56,4,1000010441,5028125
13667, 2017-03-23,14:12,4,1000008350,5032625
13668, 2016-03-10,08:56,4,1000009922,5013500
13669, 2015-01-24,20:20,6,1000012695,5022500
13670, 2013-06-26,14:13,5,1000013216,5039375
13671, 2014-04-06,19:27,2,1000001012,5040500
13672, 2014-04-27,05:08,4,1000009971,5075375
13673, 2015-01-08,08:24,5,1000010416,5000000
13674, 2014-06-18,05:01,1,1000005881,5054000
13675, 2015-02-16,13:37,2,1000012888,5051750
13676, 2017-12-31,03:34,1,1000014912,5078750
13677, 2013-12-11,13:08,3,1000009514,5052875
13678, 2014-09-30,16:58,4,1000010911,5091125
13679, 2015-11-20,12:07,4,1000001098,5005625
13680, 2015-11-05,15:12,4,1000009833,5007875
13681, 2016-09-13,17:58,5,1000006220,5045000
13682, 2014-05-20,09:16,3,1000001968,5051750
13683, 2015-05-10,03:20,6,1000002378,5013500
13684, 2016-02-21,02:14,1,1000011571,5031500
13685, 2017-01-14,15:52,4,1000004012,5023625
13686, 2014-04-01,07:25,2,1000011588,5025875
13687, 2014-12-31,04:03,6,1000009719,5104625
13688, 2017-10-06,05:11,3,1000011645,5011250
13689, 2014-06-02,07:08,4,1000012524,5012375
13690, 2014-03-24,11:34,5,1000003776,5093375
13691, 2015-02-19,14:05,5,1000003430,5019125
13692, 2015-09-04,01:51,2,1000009509,5104625
13693, 2014-02-26,15:36,4,1000005244,5086625
13694, 2015-05-23,08:11,5,1000014620,5094500
13695, 2016-05-01,04:24,1,1000000837,5096750
13696, 2017-07-04,07:44,5,1000002917,5100125
13697, 2017-10-01,11:43,1,1000005255,5101250
13698, 2013-12-28,13:39,5,1000003137,5045000
13699, 2014-04-07,00:33,2,1000003113,5101250
13700, 2013-07-05,15:01,2,1000011604,5040500
13701, 2014-10-21,20:42,1,1000004697,5034875
13702, 2017-11-20,23:03,4,1000014422,5092250
13703, 2015-07-11,02:45,6,1000012685,5064125
13704, 2014-08-07,04:14,4,1000002275,5007875
13705, 2017-03-27,22:46,5,1000003996,5077625
13706, 2014-06-28,03:26,2,1000001300,5070875
13707, 2014-09-04,08:43,4,1000008822,5084375
13708, 2013-04-26,14:17,2,1000013874,5075375
13709, 2013-06-09,21:01,2,1000000785,5078750
13710, 2017-05-26,23:10,5,1000013997,5094500
13711, 2018-01-10,00:54,4,1000005394,5087750
13712, 2014-10-11,17:43,1,1000000176,5068625
13713, 2016-09-27,04:57,6,1000007527,5088875
13714, 2015-01-31,08:10,4,1000007323,5028125
13715, 2015-01-30,14:07,2,1000005854,5079875
13716, 2017-04-08,20:24,6,1000003266,5099000
13717, 2017-11-26,13:06,3,1000001172,5037125
13718, 2015-09-19,02:49,3,1000002046,5090000
13719, 2016-03-09,10:15,4,1000012274,5055125
13720, 2014-07-22,14:04,2,1000000606,5037125
13721, 2017-03-31,16:00,6,1000002367,5040500
13722, 2015-09-26,05:58,5,1000008723,5033750
13723, 2017-10-02,15:17,6,1000002983,5079875
13724, 2014-12-10,07:28,4,1000011356,5083250
13725, 2013-05-30,09:23,1,1000000906,5025875
13726, 2018-01-22,20:39,3,1000014904,5067500
13727, 2018-02-19,03:40,3,1000009276,5054000
13728, 2016-09-01,17:25,2,1000000222,5082125
13729, 2017-11-02,17:10,3,1000006589,5020250
13730, 2017-09-13,13:38,1,1000011391,5018000
13731, 2015-11-27,11:29,1,1000003440,5045000
13732, 2017-09-16,16:52,2,1000009315,5033750
13733, 2015-05-05,04:13,2,1000012637,5109125
13734, 2013-12-23,00:37,5,1000012211,5033750
13735, 2015-07-17,01:26,1,1000008059,5090000
13736, 2014-06-08,17:50,5,1000005216,5054000
13737, 2015-02-15,00:44,3,1000007347,5020250
13738, 2014-01-17,17:10,3,1000004711,5059625
13739, 2017-02-20,04:56,1,1000009559,5020250
13740, 2016-11-08,01:01,6,1000003495,5063000
13741, 2014-11-06,14:03,2,1000000534,5046125
13742, 2013-12-07,16:20,6,1000007702,5094500
13743, 2017-12-06,20:11,3,1000009182,5005625
13744, 2013-11-08,05:45,2,1000000555,5018000
13745, 2014-08-12,00:31,1,1000012184,5012375
13746, 2017-01-18,05:00,2,1000004197,5065250
13747, 2017-03-18,07:09,1,1000009863,5108000
13748, 2015-12-24,04:57,6,1000003002,5059625
13749, 2017-10-16,08:07,3,1000003623,5078750
13750, 2016-04-12,14:56,1,1000010528,5029250
13751, 2013-12-21,23:04,4,1000010122,5099000
13752, 2014-01-17,21:31,2,1000000549,5028125
13753, 2014-02-19,09:53,6,1000007423,5101250
13754, 2016-07-14,03:01,2,1000010329,5109125
13755, 2015-11-23,14:36,5,1000002583,5060750
13756, 2017-03-31,22:33,4,1000004666,5040500
13757, 2017-07-10,06:06,4,1000002922,5065250
13758, 2014-10-11,03:39,3,1000006374,5042750
13759, 2016-12-16,09:41,5,1000003145,5083250
13760, 2017-07-30,03:29,6,1000005779,5029250
13761, 2017-02-01,23:46,6,1000005580,5037125
13762, 2015-11-04,04:29,3,1000014776,5003375
13763, 2016-12-22,20:48,6,1000004942,5081000
13764, 2016-04-07,12:21,1,1000009781,5007875
13765, 2014-05-10,09:07,1,1000011641,5015750
13766, 2017-07-11,18:26,5,1000000524,5065250
13767, 2015-06-16,14:33,4,1000014356,5085500
13768, 2016-02-06,17:26,6,1000003433,5083250
13769, 2013-11-12,14:19,5,1000009043,5059625
13770, 2017-03-27,06:49,1,1000002284,5025875
13771, 2014-07-12,21:51,2,1000000290,5007875
13772, 2018-02-16,23:49,2,1000002973,5031500
13773, 2014-04-17,06:43,3,1000011318,5012375
13774, 2014-12-01,02:52,1,1000009960,5103500
13775, 2017-12-06,20:24,1,1000004268,5018000
13776, 2015-01-02,16:26,4,1000004499,5093375
13777, 2013-04-17,23:13,1,1000004236,5104625
13778, 2013-08-12,06:31,3,1000011909,5074250
13779, 2013-05-17,10:14,2,1000006290,5019125
13780, 2017-03-28,14:04,4,1000011247,5015750
13781, 2017-12-02,13:31,3,1000013194,5029250
13782, 2015-02-22,23:42,3,1000002384,5041625
13783, 2016-05-14,14:09,4,1000008282,5010125
13784, 2013-08-01,11:34,1,1000003319,5104625
13785, 2015-11-05,19:17,5,1000009770,5050625
13786, 2014-12-17,15:03,2,1000003110,5058500
13787, 2018-02-24,19:46,4,1000000055,5083250
13788, 2017-05-25,09:08,2,1000001506,5068625
13789, 2015-06-14,13:39,5,1000005806,5063000
13790, 2013-11-17,23:33,4,1000003002,5038250
13791, 2013-05-14,06:12,4,1000012802,5002250
13792, 2016-08-21,01:51,4,1000011053,5076500
13793, 2014-04-09,02:32,3,1000014163,5101250
13794, 2014-10-01,23:10,5,1000009749,5031500
13795, 2018-02-09,12:29,4,1000003554,5059625
13796, 2018-01-12,14:33,2,1000007594,5110250
13797, 2017-06-08,06:25,1,1000004245,5070875
13798, 2014-04-06,11:30,5,1000011803,5103500
13799, 2015-04-07,19:45,3,1000003564,5010125
13800, 2016-01-01,10:19,2,1000008361,5020250
13801, 2015-04-10,18:28,2,1000013784,5021375
13802, 2013-08-29,05:22,5,1000003958,5050625
13803, 2016-05-07,16:58,6,1000004761,5090000
13804, 2017-03-21,04:33,5,1000010618,5097875
13805, 2016-05-02,21:25,3,1000014355,5012375
13806, 2013-12-05,22:08,5,1000002381,5100125
13807, 2016-10-20,10:59,6,1000003921,5104625
13808, 2014-05-07,11:07,1,1000000497,5099000
13809, 2014-06-08,20:48,1,1000006270,5079875
13810, 2017-09-01,15:07,5,1000000495,5030375
13811, 2013-10-28,19:11,2,1000006724,5057375
13812, 2015-01-27,15:27,1,1000014518,5065250
13813, 2013-09-27,22:51,1,1000013634,5102375
13814, 2014-03-31,15:24,5,1000010639,5085500
13815, 2016-08-19,05:49,4,1000001319,5056250
13816, 2017-11-20,05:50,4,1000012023,5051750
13817, 2016-07-23,17:07,2,1000013441,5016875
13818, 2016-07-29,03:13,3,1000006281,5106875
13819, 2015-12-11,20:43,3,1000013385,5036000
13820, 2014-02-10,16:16,1,1000009477,5094500
13821, 2015-01-10,06:24,2,1000011398,5010125
13822, 2016-06-21,20:48,4,1000000833,5081000
13823, 2015-08-25,23:57,6,1000004370,5031500
13824, 2014-04-07,07:11,1,1000011971,5045000
13825, 2015-06-24,18:21,3,1000009192,5060750
13826, 2015-06-21,19:16,6,1000007432,5059625
13827, 2016-11-24,22:25,5,1000009626,5025875
13828, 2014-12-14,15:16,2,1000009648,5095625
13829, 2015-12-11,05:33,2,1000002185,5031500
13830, 2018-01-12,04:53,3,1000007328,5000000
13831, 2014-10-24,23:56,4,1000005129,5030375
13832, 2015-12-09,00:31,2,1000006559,5036000
13833, 2014-08-01,19:57,6,1000001574,5018000
13834, 2015-12-26,22:44,2,1000009190,5104625
13835, 2017-10-17,12:06,6,1000008321,5082125
13836, 2017-09-22,15:01,2,1000000578,5030375
13837, 2016-12-25,14:09,5,1000005495,5066375
13838, 2018-01-21,07:22,1,1000011993,5078750
13839, 2017-12-19,11:40,5,1000007033,5011250
13840, 2015-08-17,02:09,6,1000012334,5028125
13841, 2015-10-12,05:44,6,1000014439,5046125
13842, 2016-10-12,12:47,2,1000006318,5063000
13843, 2016-05-20,20:16,6,1000003297,5104625
13844, 2018-03-04,11:19,4,1000006034,5020250
13845, 2015-04-17,01:13,6,1000011106,5049500
13846, 2016-05-28,13:03,2,1000013533,5022500
13847, 2015-10-21,04:14,1,1000008987,5108000
13848, 2015-05-11,16:14,5,1000013057,5067500
13849, 2017-11-21,19:19,2,1000001877,5096750
13850, 2017-09-05,23:55,1,1000006859,5040500
13851, 2015-09-04,12:10,4,1000007226,5067500
13852, 2013-07-28,09:06,3,1000012068,5052875
13853, 2014-07-30,21:10,1,1000001166,5096750
13854, 2015-01-02,14:19,4,1000011729,5002250
13855, 2013-08-24,04:24,3,1000014876,5043875
13856, 2015-04-26,20:44,2,1000000792,5036000
13857, 2018-03-15,10:32,6,1000007579,5010125
13858, 2014-01-03,23:33,4,1000006754,5079875
13859, 2016-06-24,21:21,6,1000002519,5057375
13860, 2014-03-02,16:11,3,1000011892,5104625
13861, 2016-03-06,05:14,2,1000007962,5108000
13862, 2018-03-31,22:14,3,1000013879,5083250
13863, 2013-06-19,22:33,6,1000009873,5096750
13864, 2016-08-27,23:23,3,1000006893,5016875
13865, 2013-06-14,14:19,5,1000008144,5103500
13866, 2016-12-09,23:55,5,1000002477,5081000
13867, 2018-02-25,08:32,6,1000001397,5033750
13868, 2015-12-05,14:50,2,1000007969,5024750
13869, 2013-12-05,04:13,1,1000014159,5078750
13870, 2014-07-15,03:07,1,1000013550,5027000
13871, 2013-06-10,15:26,5,1000001635,5043875
13872, 2014-11-05,19:17,2,1000000962,5065250
13873, 2017-02-05,22:56,1,1000003736,5097875
13874, 2017-11-08,21:53,4,1000012370,5028125
13875, 2013-12-11,08:44,2,1000014228,5030375
13876, 2017-04-27,18:35,4,1000003941,5097875
13877, 2014-01-01,04:18,4,1000010141,5047250
13878, 2016-08-03,17:12,2,1000001441,5055125
13879, 2016-05-01,14:06,3,1000001848,5102375
13880, 2016-10-25,22:53,6,1000001765,5108000
13881, 2014-07-23,07:10,6,1000014817,5095625
13882, 2013-11-01,22:07,1,1000014696,5099000
13883, 2017-04-20,02:17,1,1000013906,5010125
13884, 2018-04-11,22:41,6,1000013792,5108000
13885, 2014-09-22,11:10,6,1000005626,5105750
13886, 2013-07-30,20:15,3,1000007021,5060750
13887, 2018-02-10,00:06,4,1000013389,5000000
13888, 2014-11-14,15:20,6,1000001748,5069750
13889, 2017-08-19,06:57,3,1000005089,5097875
13890, 2017-11-16,19:38,3,1000006005,5066375
13891, 2016-01-21,05:32,2,1000005756,5012375
13892, 2016-04-10,20:52,3,1000006526,5013500
13893, 2015-06-26,01:00,3,1000012948,5033750
13894, 2015-05-12,10:42,3,1000009254,5031500
13895, 2015-09-25,09:32,5,1000013115,5024750
13896, 2013-11-22,13:07,4,1000003798,5106875
13897, 2013-05-07,09:14,6,1000002475,5086625
13898, 2016-02-17,07:44,1,1000003060,5033750
13899, 2016-10-02,19:55,4,1000003615,5033750
13900, 2015-06-10,20:28,2,1000008012,5048375
13901, 2014-03-21,14:03,1,1000004791,5013500
13902, 2015-10-15,12:16,5,1000012862,5046125
13903, 2015-08-03,16:59,6,1000008532,5095625
13904, 2018-04-07,23:55,2,1000000546,5050625
13905, 2013-08-17,15:55,6,1000007240,5086625
13906, 2017-10-17,16:32,5,1000003354,5099000
13907, 2017-11-23,04:43,4,1000013588,5028125
13908, 2016-08-13,05:12,6,1000010995,5049500
13909, 2017-08-06,08:14,1,1000005825,5013500
13910, 2017-04-27,15:49,6,1000000268,5016875
13911, 2016-05-27,17:26,1,1000003052,5036000
13912, 2014-05-23,16:10,1,1000009319,5100125
13913, 2018-04-15,04:32,4,1000004685,5006750
13914, 2018-02-10,05:46,5,1000013265,5097875
13915, 2013-05-12,21:05,3,1000001273,5060750
13916, 2015-11-14,14:31,2,1000007578,5040500
13917, 2013-05-25,20:49,1,1000001159,5095625
13918, 2014-07-12,06:20,3,1000002986,5103500
13919, 2013-05-18,12:45,3,1000014638,5109125
13920, 2013-10-05,14:11,6,1000011040,5103500
13921, 2014-03-31,11:18,1,1000008952,5051750
13922, 2018-02-24,12:16,2,1000003552,5002250
13923, 2017-01-26,06:43,5,1000000051,5048375
13924, 2015-07-10,09:21,2,1000001154,5111375
13925, 2017-11-28,16:24,5,1000006169,5070875
13926, 2014-03-11,13:06,6,1000004700,5039375
13927, 2017-11-04,08:02,6,1000008997,5040500
13928, 2018-01-06,17:57,6,1000010325,5075375
13929, 2016-05-13,10:39,4,1000008757,5049500
13930, 2014-01-11,00:43,5,1000013079,5068625
13931, 2013-04-26,05:42,4,1000003121,5091125
13932, 2017-08-29,18:08,5,1000001494,5056250
13933, 2016-06-08,05:06,4,1000003729,5023625
13934, 2017-04-26,15:32,4,1000007726,5057375
13935, 2017-03-07,11:16,1,1000000419,5073125
13936, 2015-03-06,19:28,1,1000003387,5085500
13937, 2016-03-14,07:23,6,1000004230,5028125
13938, 2015-09-25,09:30,1,1000003136,5079875
13939, 2016-05-04,04:35,2,1000006527,5040500
13940, 2014-07-31,12:41,6,1000005780,5047250
13941, 2016-05-11,01:43,4,1000005923,5002250
13942, 2017-11-08,05:25,3,1000009415,5101250
13943, 2016-08-27,13:32,5,1000003917,5086625
13944, 2014-10-31,04:04,1,1000014895,5014625
13945, 2016-07-31,11:57,1,1000003071,5095625
13946, 2017-05-29,06:23,1,1000010710,5041625
13947, 2015-10-09,15:01,1,1000003477,5045000
13948, 2017-07-29,04:04,2,1000003045,5106875
13949, 2014-07-31,11:27,2,1000003307,5039375
13950, 2015-12-07,22:28,3,1000006403,5111375
13951, 2014-12-11,06:08,3,1000000827,5020250
13952, 2018-02-07,02:17,5,1000011290,5011250
13953, 2014-10-29,20:04,1,1000013342,5073125
13954, 2014-06-21,10:16,2,1000003651,5025875
13955, 2015-07-13,06:59,5,1000007893,5005625
13956, 2015-03-01,12:47,1,1000004920,5030375
13957, 2017-09-18,01:22,1,1000006417,5108000
13958, 2015-09-09,05:53,1,1000008447,5099000
13959, 2014-03-31,04:33,4,1000003762,5095625
13960, 2016-06-16,04:22,6,1000006928,5077625
13961, 2015-03-13,05:57,6,1000011785,5095625
13962, 2016-05-19,12:47,6,1000004918,5003375
13963, 2014-08-28,06:03,4,1000000383,5001125
13964, 2016-11-21,19:32,3,1000000670,5109125
13965, 2014-06-20,05:15,6,1000004732,5003375
13966, 2017-01-28,04:45,4,1000011737,5066375
13967, 2017-10-15,16:37,2,1000010907,5049500
13968, 2018-02-12,19:51,1,1000010498,5110250
13969, 2016-10-20,08:19,2,1000001593,5047250
13970, 2016-12-06,03:40,5,1000003394,5039375
13971, 2015-11-23,06:15,4,1000007708,5025875
13972, 2017-12-14,03:00,5,1000014393,5101250
13973, 2017-07-13,01:25,3,1000002617,5034875
